timestamp,corridor_id,corridor_name,curr_precip_mm,forecast_rain_6h_sum_mm,forecast_rain_max_intensity_mm,forecast_precip_prob_max,wind_speed_kmh,wind_gust_kmh,visibility_km,severe_weather_flag,antecedent_rain_24h_mm,antecedent_rain_72h_mm,elevation_m,slope_angle_deg,terrain_type,road_class,historical_vulnerability_score,is_monsoon_season,month_of_year,hour_of_day,active_incidents_nearby_15km,disruption_within_6h
2025-01-10T07:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,11.8,15.9,24.3,12.8,0,10.4,28.1,1314.4,47.1,Steep Ghat,national_highway,0.917,0,1,7,1,0
2025-01-10T10:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,15.0,10.6,18.9,14.6,0,1.9,9.3,1505.5,31.2,Steep Ghat,national_highway,0.738,0,1,10,0,0
2025-01-10T10:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,11.5,12.0,18.6,14.0,0,5.5,23.0,1425.8,35.3,Steep Ghat,national_highway,0.67,0,1,10,0,0
2025-01-10T12:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,14.7,13.4,18.5,10.8,0,4.6,23.6,1142.1,35.0,Steep Ghat,arterial,0.743,0,1,12,0,0
2025-01-10T13:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,13.9,11.6,16.2,11.1,0,14.0,59.6,934.9,30.2,Foothill,state_highway,0.656,0,1,13,0,0
2025-01-10T16:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,24.4,20.7,35.8,11.6,0,9.3,19.3,40.0,1.0,Plain,national_highway,0.29,0,1,16,0,0
2025-01-10T17:00:00+00:00,NH-6,Shillong-Jowai-Silchar,1.8,10.0,3.0,52.8,11.0,17.0,11.9,0,9.7,38.1,1402.6,29.6,Steep Ghat,national_highway,0.887,0,1,17,1,0
2025-01-10T17:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.2,9.9,2.9,56.4,9.0,13.6,9.9,0,7.1,20.9,40.0,1.0,Plain,national_highway,0.523,0,1,17,0,0
2025-01-10T18:00:00+00:00,NH-37,Kaziranga Flood Bypass,1.3,9.8,5.3,70.5,14.1,21.1,12.9,0,21.8,68.9,85.0,3.6,Plain,national_highway,0.453,0,1,18,0,0
2025-01-10T18:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,14.0,7.3,9.7,10.8,0,6.1,23.2,903.2,18.5,Foothill,state_highway,0.669,0,1,18,0,0
2025-01-10T18:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,8.7,4.5,7.4,12.4,0,4.4,34.6,1627.3,32.5,High Mountain Ridge,national_highway,0.928,0,1,18,1,0
2025-01-10T19:00:00+00:00,SH-4,Haflong Hill Cut Route,10.7,58.6,38.1,100.0,14.6,24.0,12.7,0,4.9,17.3,868.3,26.8,Steep Ghat,state_highway,0.743,0,1,19,0,1
2025-01-10T20:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,17.4,10.2,13.6,13.6,0,14.2,42.1,956.2,23.3,Foothill,state_highway,0.539,0,1,20,1,0
2025-01-10T21:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,9.8,5.9,8.0,12.1,0,4.4,35.5,1411.1,31.8,Steep Ghat,national_highway,0.871,0,1,21,2,0
2025-01-10T22:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,14.0,7.8,10.8,14.7,0,12.4,51.1,1484.9,36.0,Steep Ghat,national_highway,0.702,0,1,22,0,0
2025-01-11T00:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,12.6,14.5,19.6,13.3,0,0.7,23.9,2866.6,38.1,High Mountain Ridge,arterial,0.663,0,1,0,0,0
2025-01-11T04:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,12.8,20.7,32.8,9.6,0,25.1,87.9,1650.0,40.0,High Mountain Ridge,national_highway,0.941,0,1,4,1,0
2025-01-11T04:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,6.6,11.4,17.7,11.9,0,5.3,17.3,1710.3,38.6,High Mountain Ridge,national_highway,0.887,0,1,4,2,0
2025-01-11T06:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,9.4,12.6,21.0,7.7,0,6.5,35.1,1133.9,33.7,Steep Ghat,arterial,0.627,0,1,6,0,0
2025-01-11T06:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,11.0,12.9,18.4,9.0,0,0.5,27.4,1438.9,37.0,Steep Ghat,national_highway,0.861,0,1,6,0,0
2025-01-11T09:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,11.8,2.0,5.0,9.0,0,1.0,20.0,1436.2,40.5,Steep Ghat,national_highway,0.884,0,1,9,2,0
2025-01-11T13:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,11.5,14.3,21.9,7.3,0,4.7,38.9,1706.0,42.4,High Mountain Ridge,national_highway,0.982,0,1,13,2,0
2025-01-11T15:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,23.3,8.3,14.6,11.3,0,1.2,22.0,1307.1,33.5,Steep Ghat,national_highway,0.765,0,1,15,0,0
2025-01-11T15:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,5.1,26.3,14.8,85.1,26.1,36.0,12.5,0,5.0,13.2,792.8,24.1,Foothill,state_highway,0.551,0,1,15,2,0
2025-01-11T16:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,10.4,17.8,31.9,11.5,0,1.7,17.5,2827.8,44.6,High Mountain Ridge,arterial,0.588,0,1,16,0,0
2025-01-11T16:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,13.5,19.2,34.1,15.0,0,25.7,57.0,2800.1,49.2,High Mountain Ridge,arterial,0.706,0,1,16,0,0
2025-01-11T16:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.6,4.3,2.1,60.3,17.6,25.6,10.4,0,4.1,20.3,79.0,2.5,Plain,national_highway,0.51,0,1,16,0,0
2025-01-11T18:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,24.9,12.0,18.6,13.6,0,12.5,48.5,1454.6,31.7,Steep Ghat,national_highway,0.703,0,1,18,0,0
2025-01-11T20:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,13.3,16.7,24.8,13.8,0,5.3,24.9,48.0,7.6,Plain,national_highway,0.478,0,1,20,0,0
2025-01-11T22:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,6.5,12.6,21.4,11.1,0,1.2,24.6,1678.6,33.0,High Mountain Ridge,national_highway,0.943,0,1,22,3,0
2025-01-12T05:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,12.5,6.4,9.5,11.6,0,4.0,29.2,1416.9,35.3,Steep Ghat,national_highway,0.978,0,1,5,4,0
2025-01-12T06:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,20.4,11.9,17.8,13.3,0,6.9,44.5,59.8,5.4,Plain,national_highway,0.463,0,1,6,0,0
2025-01-12T07:00:00+00:00,NH-37,Kaziranga Flood Bypass,13.1,53.4,13.7,100.0,12.6,18.6,12.2,0,2.3,27.0,66.4,6.7,Plain,national_highway,0.505,0,1,7,1,0
2025-01-12T07:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,21.7,10.4,17.7,12.2,0,10.7,40.3,95.8,1.0,Plain,national_highway,0.527,0,1,7,0,0
2025-01-12T08:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,15.4,17.1,26.9,12.1,0,5.3,26.3,1350.3,30.3,Steep Ghat,national_highway,0.94,0,1,8,0,0
2025-01-12T12:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,16.3,21.3,36.0,14.8,0,14.4,45.4,894.4,13.3,Foothill,state_highway,0.62,0,1,12,0,0
2025-01-12T12:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,10.5,9.0,12.9,12.4,0,1.2,27.8,1343.6,39.1,Steep Ghat,national_highway,0.995,0,1,12,1,0
2025-01-12T13:00:00+00:00,RD-NER-01,Tawang Border Access,5.7,33.8,21.8,90.5,19.0,27.4,14.3,0,5.4,21.9,2774.6,42.7,High Mountain Ridge,arterial,0.628,0,1,13,0,1
2025-01-12T17:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,12.6,11.4,15.0,12.1,0,7.1,50.1,1224.2,38.0,Steep Ghat,arterial,0.671,0,1,17,0,0
2025-01-12T18:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,15.8,11.3,16.0,9.5,0,4.2,22.4,1386.6,35.1,Steep Ghat,national_highway,0.837,0,1,18,2,0
2025-01-12T23:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,5.3,3.1,36.3,8.3,14.1,8.9,0,26.7,81.9,1616.0,47.8,High Mountain Ridge,national_highway,0.919,0,1,23,2,1
2025-01-13T06:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,6.1,2.6,5.0,14.0,0,1.8,24.2,1410.1,32.7,Steep Ghat,national_highway,0.839,0,1,6,2,0
2025-01-13T06:00:00+00:00,RD-NER-01,Tawang Border Access,4.8,25.0,16.0,92.0,19.6,33.5,12.1,0,1.7,33.0,2747.8,40.7,High Mountain Ridge,arterial,0.761,0,1,6,0,1
2025-01-13T08:00:00+00:00,NH-29,Dimapur-Kohima Corridor,1.6,19.3,6.7,68.9,2.0,5.0,13.4,0,13.2,54.9,1390.7,37.4,Steep Ghat,national_highway,0.929,0,1,8,3,0
2025-01-13T09:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,15.6,18.4,29.7,11.5,0,4.5,10.4,829.5,27.5,Steep Ghat,state_highway,0.811,0,1,9,0,0
2025-01-13T10:00:00+00:00,SH-4,Haflong Hill Cut Route,2.7,21.7,6.6,74.3,9.7,13.3,14.6,0,9.7,27.7,783.8,31.5,Steep Ghat,state_highway,0.714,0,1,10,0,0
2025-01-13T13:00:00+00:00,NH-37,Kaziranga Flood Bypass,1.0,8.4,3.6,44.9,20.8,27.4,11.5,0,2.2,11.9,119.7,2.6,Plain,national_highway,0.546,0,1,13,0,0
2025-01-13T13:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,20.9,7.6,11.7,14.0,0,3.4,18.5,46.2,2.4,Plain,national_highway,0.467,0,1,13,0,0
2025-01-13T14:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,17.2,22.8,30.8,13.1,0,4.7,33.6,848.1,29.6,Steep Ghat,state_highway,0.761,0,1,14,6,0
2025-01-13T14:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,24.2,13.4,18.8,11.9,0,0.5,16.9,1184.8,35.5,Steep Ghat,arterial,0.575,0,1,14,0,0
2025-01-13T15:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,22.0,12.3,18.3,13.3,0,0.4,20.3,2817.6,40.8,High Mountain Ridge,arterial,0.683,0,1,15,0,0
2025-01-13T17:00:00+00:00,NH-10,Siliguri-Gangtok Highway,2.5,8.4,3.4,65.1,14.1,19.1,10.1,0,3.5,30.3,1653.9,36.1,High Mountain Ridge,national_highway,0.892,0,1,17,2,0
2025-01-13T18:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,16.2,15.2,22.2,10.9,0,2.5,27.3,1438.1,32.2,Steep Ghat,national_highway,0.817,0,1,18,1,0
2025-01-13T19:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,8.4,3.4,67.9,24.6,32.3,10.9,0,2.4,22.4,1486.4,29.8,Steep Ghat,national_highway,0.7,0,1,19,0,0
2025-01-13T22:00:00+00:00,NH-6,Shillong-Jowai-Silchar,5.7,25.5,7.1,92.5,20.0,29.6,12.1,0,5.6,38.7,1379.6,31.5,Steep Ghat,national_highway,0.814,0,1,22,1,0
2025-01-14T02:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,2.3,1.3,51.3,6.3,8.4,10.9,0,3.3,28.1,1157.2,26.9,Steep Ghat,arterial,0.62,0,1,2,0,0
2025-01-14T05:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,1.9,16.1,4.3,61.0,9.0,12.3,11.0,0,1.8,22.4,1205.6,36.3,Steep Ghat,arterial,0.609,0,1,5,0,0
2025-01-14T07:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,11.2,11.9,18.0,10.5,0,6.7,17.2,1708.5,42.3,High Mountain Ridge,national_highway,0.854,0,1,7,0,0
2025-01-14T08:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,23.0,16.1,24.7,13.6,0,0.9,13.5,1413.4,40.9,Steep Ghat,national_highway,0.932,0,1,8,2,0
2025-01-14T12:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,22.4,20.0,27.1,13.9,0,5.5,19.9,1455.2,32.0,Steep Ghat,national_highway,0.741,0,1,12,1,0
2025-01-14T12:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,11.0,8.1,13.0,12.9,0,11.7,40.5,1432.8,39.8,Steep Ghat,national_highway,0.873,0,1,12,2,0
2025-01-14T16:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,17.1,8.7,13.7,10.7,0,19.8,69.5,1387.4,32.7,Steep Ghat,national_highway,0.867,0,1,16,0,0
2025-01-14T17:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,10.3,6.7,10.1,11.9,0,5.9,41.0,1137.5,26.3,Steep Ghat,arterial,0.656,0,1,17,0,0
2025-01-14T17:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,11.3,10.3,14.2,11.7,0,4.8,22.5,1396.9,33.4,Steep Ghat,national_highway,0.868,0,1,17,0,0
2025-01-14T19:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,6.6,3.0,5.0,14.0,0,7.8,26.5,1399.1,31.3,Steep Ghat,national_highway,0.747,0,1,19,0,0
2025-01-14T19:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,21.3,7.2,9.7,12.1,0,4.2,32.6,2918.1,43.3,High Mountain Ridge,arterial,0.724,0,1,19,0,0
2025-01-15T00:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,5.7,12.1,15.8,12.2,0,0.3,19.4,55.0,8.5,Plain,national_highway,0.367,0,1,0,0,0
2025-01-15T02:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,10.9,13.3,22.7,11.2,0,0.3,18.3,1423.4,37.1,Steep Ghat,national_highway,0.972,0,1,2,0,0
2025-01-15T04:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,10.5,18.0,26.0,12.0,0,0.5,23.5,1649.2,47.9,High Mountain Ridge,national_highway,0.969,0,1,4,0,0
2025-01-15T04:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,15.6,11.5,20.1,7.3,0,4.8,27.3,984.4,22.4,Foothill,state_highway,0.617,0,1,4,1,0
2025-01-15T06:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,9.9,13.6,19.2,15.0,0,14.1,49.6,45.8,3.4,Plain,national_highway,0.519,0,1,6,0,0
2025-01-15T11:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,12.3,10.0,13.0,13.4,0,5.7,44.2,1660.8,41.2,High Mountain Ridge,national_highway,1.0,0,1,11,0,0
2025-01-15T14:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,10.8,10.4,17.1,10.5,0,5.5,24.6,807.5,31.3,Steep Ghat,state_highway,0.76,0,1,14,1,0
2025-01-15T16:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,7.7,4.0,5.6,11.5,0,3.1,30.4,1510.7,33.3,Steep Ghat,national_highway,0.775,0,1,16,1,0
2025-01-15T16:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,11.3,13.7,20.2,11.5,0,6.3,29.8,983.1,17.7,Foothill,state_highway,0.557,0,1,16,0,0
2025-01-15T16:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,20.0,10.6,17.4,13.3,0,34.9,91.6,40.0,6.0,Plain,national_highway,0.542,0,1,16,0,0
2025-01-15T18:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,22.7,17.2,28.1,13.8,0,0.8,28.3,1650.7,48.8,High Mountain Ridge,national_highway,0.952,0,1,18,1,0
2025-01-15T19:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,11.2,12.5,19.6,10.3,0,4.1,32.9,880.5,18.9,Foothill,state_highway,0.588,0,1,19,1,0
2025-01-15T22:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,7.7,35.6,15.5,87.7,15.6,22.7,11.0,0,20.3,77.0,40.0,3.9,Plain,national_highway,0.415,0,1,22,0,0
2025-01-15T22:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,9.1,39.5,10.2,100.0,14.8,24.1,11.4,0,7.2,45.4,1496.0,27.2,Steep Ghat,national_highway,0.753,0,1,22,2,0
2025-01-16T02:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,18.8,20.7,36.9,11.2,0,1.1,10.3,2675.7,44.6,High Mountain Ridge,arterial,0.717,0,1,2,0,0
2025-01-16T03:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,20.4,23.0,30.8,12.4,0,14.2,62.9,1432.3,37.6,Steep Ghat,national_highway,0.769,0,1,3,0,0
2025-01-16T04:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,9.9,17.0,25.3,12.2,0,1.6,10.5,1168.9,27.7,Steep Ghat,arterial,0.763,0,1,4,2,0
2025-01-16T04:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.8,3.9,1.5,50.8,8.6,12.1,13.8,0,2.8,37.2,71.0,1.0,Plain,national_highway,0.298,0,1,4,0,0
2025-01-16T04:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,18.1,14.8,22.8,9.8,0,5.0,29.0,893.9,22.7,Steep Ghat,state_highway,0.738,0,1,4,0,0
2025-01-16T04:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,9.6,9.9,17.5,8.6,0,11.0,47.0,1285.1,38.5,Steep Ghat,arterial,0.681,0,1,4,0,0
2025-01-16T05:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,10.0,21.7,30.2,9.6,0,1.4,8.2,2733.5,39.1,High Mountain Ridge,arterial,0.709,0,1,5,1,0
2025-01-16T08:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,23.7,9.6,16.4,15.0,0,2.1,18.9,159.7,3.5,Plain,national_highway,0.273,0,1,8,1,0
2025-01-16T10:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,6.8,7.2,12.6,12.0,0,2.0,14.1,113.3,1.7,Plain,national_highway,0.457,0,1,10,0,0
2025-01-16T11:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,18.0,10.9,14.5,14.1,0,19.0,67.7,914.8,25.5,Foothill,state_highway,0.58,0,1,11,1,0
2025-01-16T12:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,2.1,9.8,5.0,52.5,12.6,16.9,10.4,0,2.9,5.7,1476.2,34.3,Steep Ghat,national_highway,0.713,0,1,12,0,0
2025-01-16T14:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,2.8,19.3,7.5,76.7,15.3,26.5,14.2,0,3.4,19.4,894.4,24.1,Foothill,state_highway,0.61,0,1,14,0,0
2025-01-16T15:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,10.2,23.2,35.8,12.9,0,8.7,50.2,1375.4,33.2,Steep Ghat,national_highway,0.947,0,1,15,3,0
2025-01-16T18:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,2.7,0.9,59.4,15.1,26.1,11.3,0,9.7,23.1,1544.7,42.4,High Mountain Ridge,national_highway,1.0,0,1,18,2,0
2025-01-17T00:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,5.2,7.2,12.7,11.9,0,0.9,20.5,782.6,33.2,Steep Ghat,state_highway,0.723,0,1,0,0,0
2025-01-17T02:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,23.0,10.0,15.6,11.5,0,14.2,39.8,1419.1,38.3,Steep Ghat,national_highway,0.897,0,1,2,2,0
2025-01-17T02:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,21.1,14.4,20.6,12.1,0,11.4,42.2,1423.5,31.5,Steep Ghat,national_highway,0.904,0,1,2,2,0
2025-01-17T05:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,18.5,10.0,15.9,8.9,0,1.6,29.9,873.0,26.0,Steep Ghat,state_highway,0.804,0,1,5,1,1
2025-01-17T06:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,7.7,16.9,24.9,12.1,0,5.9,33.3,1681.8,46.1,High Mountain Ridge,national_highway,0.93,0,1,6,1,0
2025-01-17T06:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,16.3,21.9,33.6,11.2,0,1.1,8.8,70.9,9.8,Plain,national_highway,0.504,0,1,6,0,0
2025-01-17T07:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,11.0,16.7,23.6,9.1,0,9.3,34.2,1683.9,39.8,High Mountain Ridge,national_highway,0.978,0,1,7,0,0
2025-01-17T07:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,5.7,21.2,5.4,68.8,10.5,15.1,8.6,0,12.0,56.1,1503.7,31.8,Steep Ghat,national_highway,0.769,0,1,7,3,1
2025-01-17T08:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,9.9,23.5,41.9,11.2,0,3.7,16.7,962.3,22.6,Foothill,state_highway,0.524,0,1,8,0,0
2025-01-17T08:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,9.5,11.4,17.7,15.0,0,14.1,43.2,43.3,5.0,Plain,national_highway,0.434,0,1,8,2,0
2025-01-17T09:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,17.9,2.8,5.0,14.3,0,0.8,8.4,1372.7,30.0,Steep Ghat,national_highway,0.895,0,1,9,1,0
2025-01-17T16:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,16.4,15.0,23.4,11.6,0,3.1,35.6,908.2,22.8,Foothill,state_highway,0.625,0,1,16,0,0
2025-01-17T18:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,8.3,12.4,16.8,10.6,0,2.1,5.5,107.6,1.0,Plain,national_highway,0.486,0,1,18,0,0
2025-01-17T19:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,11.2,3.7,54.0,13.2,18.4,10.6,0,1.2,2.8,1569.7,39.9,High Mountain Ridge,national_highway,0.944,0,1,19,2,0
2025-01-17T20:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,9.1,4.3,73.9,16.1,26.1,10.0,0,0.2,18.4,842.0,26.9,Steep Ghat,state_highway,0.831,0,1,20,1,0
2025-01-17T20:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,13.6,11.1,15.8,15.0,0,7.4,24.7,1678.5,37.7,High Mountain Ridge,national_highway,0.971,0,1,20,2,0
2025-01-17T22:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,8.7,12.0,19.4,11.8,0,10.3,44.5,1329.0,35.6,Steep Ghat,national_highway,0.838,0,1,22,0,0
2025-01-17T22:00:00+00:00,NH-37,Kaziranga Flood Bypass,6.1,27.9,12.2,74.2,11.1,16.1,13.0,0,3.4,24.5,40.0,1.0,Plain,national_highway,0.54,0,1,22,1,0
2025-01-17T22:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,22.3,16.4,27.7,11.0,0,6.1,35.3,1336.0,28.2,Steep Ghat,national_highway,0.744,0,1,22,0,0
2025-01-18T04:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,23.4,12.2,84.6,3.3,5.0,11.0,0,0.7,7.8,1635.8,45.1,High Mountain Ridge,national_highway,0.846,0,1,4,2,1
2025-01-18T06:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,21.2,12.0,20.2,13.1,0,3.2,19.0,40.0,1.0,Plain,national_highway,0.519,0,1,6,0,0
2025-01-18T09:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,7.4,11.8,16.2,14.8,0,0.7,23.0,993.8,13.9,Foothill,state_highway,0.663,0,1,9,1,0
2025-01-18T11:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,10.1,14.4,20.1,12.1,0,12.2,66.2,1302.4,37.0,Steep Ghat,national_highway,0.889,0,1,11,3,0
2025-01-18T11:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,17.2,17.6,28.3,13.7,0,3.8,29.3,1476.4,31.0,Steep Ghat,national_highway,0.81,0,1,11,3,0
2025-01-18T11:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.4,5.2,1.3,61.4,13.5,20.0,11.7,0,2.2,27.3,40.0,2.9,Plain,national_highway,0.509,0,1,11,0,0
2025-01-18T13:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,13.3,7.2,12.2,14.2,0,13.9,61.2,40.0,4.6,Plain,national_highway,0.308,0,1,13,0,0
2025-01-18T19:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,20.0,15.3,26.7,12.6,0,0.4,27.9,1589.8,44.4,High Mountain Ridge,national_highway,0.93,0,1,19,0,0
2025-01-19T00:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,7.6,24.9,41.1,12.4,0,5.1,18.8,1433.8,41.5,Steep Ghat,national_highway,0.831,0,1,0,1,0
2025-01-19T04:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,5.1,2.4,5.0,12.3,0,1.3,5.4,1389.9,32.9,Steep Ghat,national_highway,0.766,0,1,4,2,0
2025-01-19T05:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,21.6,21.5,28.9,11.2,0,10.8,31.4,1507.1,27.9,Steep Ghat,national_highway,0.753,0,1,5,2,0
